,Nameabv,Name_long,Date,Frame No.,bin_0,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8
191,Donald Trump,DTr,23-Apr-20,3,0.0,0.0,0.07273175794165476,0.08361968674553247,0.15192283171728255,0.025970507313188312,0.0,0.2478986546693691,0.0
192,Donald Trump,DTr,23-Apr-20,4,0.09465228574853488,0.06650679178752261,0.0,0.04001391948109301,0.0,0.0,0.0,0.0,0.06920479060808246
193,Donald Trump,DTr,23-Apr-20,5,0.24601088390383652,0.0,0.07557312144366013,0.0,0.0,0.0,0.18809025157796594,0.10756883456195332,0.0
194,Donald Trump,DTr,23-Apr-20,6,0.15200456361963444,0.0,0.0,0.2873951302410632,0.01511911157889767,0.4231922953779568,0.0,0.02318789577190028,0.1843507265263602
195,Donald Trump,DTr,23-Apr-20,7,0.028477417060662286,0.0,0.0,0.0,0.08042492305330887,0.07137750277410951,0.0,0.0,0.0352464251872342
196,Donald Trump,DTr,23-Apr-20,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,Donald Trump,DTr,23-Apr-20,9,0.0,0.0,0.0,0.06611732829722083,0.0,0.06748517545315763,0.0,0.0,0.0
198,Donald Trump,DTr,23-Apr-20,10,0.0,0.0,0.03778956684999732,0.0,0.0,0.17439840292364145,0.0,0.0,0.0
199,Donald Trump,DTr,23-Apr-20,11,0.0,0.0,0.0,0.05268571417662993,0.06645009769311347,0.0,0.0,0.042338973525270635,0.0
200,Donald Trump,DTr,23-Apr-20,12,0.0,0.021893961205206286,0.023308539945866874,0.0,0.0,0.0,0.0,0.0,0.0
201,Donald Trump,DTr,23-Apr-20,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,Donald Trump,DTr,23-Apr-20,14,0.0,0.0,0.0,0.0,0.0,0.014689600711069922,0.0,0.0,0.0
203,Donald Trump,DTr,23-Apr-20,15,0.018392742642721366,0.05150773646078047,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,Donald Trump,DTr,23-Apr-20,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01787841540004717,0.0
205,Donald Trump,DTr,23-Apr-20,17,0.13824732477439017,0.04138467984387392,0.0,0.37214818952844864,0.008140497157486937,0.07748574262325841,0.07068462755371394,0.0,0.0
206,Donald Trump,DTr,23-Apr-20,18,0.0,0.0,0.0,0.023785246691057277,0.10711979795582352,0.31268351671277794,0.0,0.03721418651865746,0.0
207,Donald Trump,DTr,23-Apr-20,19,0.0,0.0,0.0,0.0,0.0,0.2681542201676895,0.0,0.0,0.14759530228673878
208,Donald Trump,DTr,23-Apr-20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,Donald Trump,DTr,23-Apr-20,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,Barack Obama,BKO,15-May-16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,Barack Obama,BKO,15-May-16,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11669213398431705
212,Barack Obama,BKO,15-May-16,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,Barack Obama,BKO,15-May-16,4,0.0,0.0,0.0,0.0,0.0,0.006360781452334402,0.0,0.008834570619411869,0.0
214,Barack Obama,BKO,15-May-16,5,0.0,0.0,0.03317699556991893,0.19049360825781775,0.0,0.0,0.009643503207226234,0.0,0.0
215,Barack Obama,BKO,15-May-16,6,0.0,0.0,0.0,0.036690019609985136,0.0,0.0006009222011930937,0.0,0.0,0.0
216,Barack Obama,BKO,15-May-16,7,0.10213998678873923,0.0,0.0,0.0,0.0,0.034077608908354845,0.0,0.0,0.0
217,Barack Obama,BKO,15-May-16,8,0.016706098563307126,0.0,0.0,0.0567467381976903,0.0,0.09934701044742592,0.0,0.0,0.07599146715098704
218,Barack Obama,BKO,15-May-16,9,0.0,0.0,0.0,0.0,0.033792381776251074,0.0,0.0,0.0,0.0
219,Barack Obama,BKO,15-May-16,10,0.0,0.0,0.0,0.0,0.0,0.0,0.029259566126564163,0.0,0.0
220,Barack Obama,BKO,15-May-16,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,Barack Obama,BKO,15-May-16,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,Barack Obama,BKO,15-May-16,13,0.0,0.0,0.0,0.0,0.0,0.002916348954786041,0.0,0.0,0.0
223,Barack Obama,BKO,15-May-16,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,Barack Obama,BKO,15-May-16,15,0.14247799699282088,0.0,0.0,0.0,0.09707748936120023,0.07860697071031622,0.0,0.0,0.0
225,Barack Obama,BKO,15-May-16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,Barack Obama,BKO,15-May-16,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,Barack Obama,BKO,15-May-16,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,Barack Obama,BKO,15-May-16,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,Barack Obama,BKO,15-May-16,20,0.020943556510815697,0.0,0.0,0.0,0.0,0.0,0.0,0.11250972167736278,0.0
230,Barack Obama,BKO,15-May-16,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,Barack Obama,BKO,15-May-16,22,0.10349354840022432,0.0,0.2291431356942526,0.13118875850738704,0.0,0.25439437917194374,0.0,0.06523653350076222,0.0
232,Barack Obama,BKO,15-May-16,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,Barack Obama,BKO,15-May-16,24,0.0,0.0,0.0,0.07773300123163548,0.00016888731998832007,0.0,0.0,0.0,0.10831025336489147
234,Barack Obama,BKO,15-May-16,25,0.0,0.18206113958901632,0.3077894356688337,0.0,0.0,0.249117375374372,0.0,0.0,0.0
235,Barack Obama,BKO,15-May-16,26,0.022267150238429012,0.1867171581217365,0.16820703402986226,0.21071835304197062,0.0,0.0,0.0,0.0,0.0
236,Barack Obama,BKO,15-May-16,27,0.03326222282023128,0.0052928155641316366,0.0,0.05960113793707711,0.0,0.0,0.0,0.016807472682553504,0.12229350160719071
237,Barack Obama,BKO,12-Jan-16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,Barack Obama,BKO,12-Jan-16,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,Barack Obama,BKO,12-Jan-16,3,0.0,0.0,0.01280364934485817,0.12819881717587267,0.0,0.05262721474764612,0.0,0.0,0.0
240,Barack Obama,BKO,12-Jan-16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,Barack Obama,BKO,12-Jan-16,5,0.0,0.0,0.0,0.36188597615087037,0.09303489583193236,0.0,0.08736265634707993,0.0,0.0
242,Barack Obama,BKO,12-Jan-16,6,0.014185703126459476,0.0,0.0,0.15959364951473198,0.0,0.0,0.15615510276292638,0.0,0.0
243,Barack Obama,BKO,12-Jan-16,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12138306628714896,0.0
244,Barack Obama,BKO,12-Jan-16,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,Barack Obama,BKO,12-Jan-16,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,Barack Obama,BKO,12-Jan-16,10,0.018024318501393882,0.0,0.0,0.0,0.0,0.03415204929709276,0.1361688637229535,0.0029207765319658463,0.010627350610213415
247,Barack Obama,BKO,12-Jan-16,11,0.0,0.0,0.0,0.0,0.0,0.0016526102008032062,0.0,0.0,0.0
248,Barack Obama,BKO,12-Jan-16,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,Barack Obama,BKO,12-Jan-16,13,0.0,0.0,0.24481840265341037,0.018005760458557035,0.09996001645227232,0.0,0.0,0.0,0.0
250,Barack Obama,BKO,12-Jan-16,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,Barack Obama,BKO,12-Jan-16,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,Barack Obama,BKO,12-Jan-16,16,0.0,0.0,0.029495414016353666,0.0,0.0,0.0,0.0,0.0,0.0
253,Barack Obama,BKO,12-Jan-16,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,Barack Obama,BKO,12-Jan-16,18,0.01040971909001881,0.0,0.0,0.3024470423677611,0.0,0.07324034884506778,0.0,0.0,0.0
255,Barack Obama,BKO,12-Jan-16,19,0.0,0.010933854647275698,0.0,0.0,0.0,0.06729626334863115,0.0,0.0,0.0
256,Barack Obama,BKO,12-Jan-16,20,0.0,0.0,0.0,0.0,0.0,0.050050304185321276,0.0,0.0,0.0
257,Barack Obama,BKO,12-Jan-16,21,0.0,0.0,0.04855539961682534,0.0,0.09793583659405833,0.0,0.0157186342531192,0.0,0.0
258,Barack Obama,BKO,12-Jan-16,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,Barack Obama,BKO,12-Jan-16,23,0.0,0.0,0.04433273115048589,0.00598935091227501,0.0,0.0,0.0,0.04070994049976728,0.0
260,Barack Obama,BKO,12-Jan-16,24,0.0,0.0,0.0033818581784111623,0.02824198594487687,0.0,0.009286325660994882,0.0,0.0,0.0
261,Barack Obama,BKO,12-Jan-16,25,0.0,0.0,0.0,0.11734363199048531,0.0,0.0,0.0,0.0,0.0
262,Barack Obama,BKO,12-Jan-16,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,Barack Obama,BKO,22-Mar-16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.03643840463969569,0.0,0.0
264,Barack Obama,BKO,22-Mar-16,2,0.0,0.025461981815253526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,Barack Obama,BKO,22-Mar-16,3,0.0,0.0,0.0,0.0,0.0,0.11226704355809874,0.055291088202896216,0.0,0.0
266,Barack Obama,BKO,22-Mar-16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,Barack Obama,BKO,22-Mar-16,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,Barack Obama,BKO,22-Mar-16,6,0.004601034123656228,0.0,0.02825073453747884,0.0,0.0,0.0051586593758652655,0.0,0.0,0.06035172563171862
269,Barack Obama,BKO,22-Mar-16,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0162324098021773,0.0
270,Barack Obama,BKO,22-Mar-16,8,0.0,0.08600516552121709,0.0037729830171668866,0.0,0.0,0.0,0.0,0.0,0.0
271,Barack Obama,BKO,22-Mar-16,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,Barack Obama,BKO,22-Mar-16,10,0.08368601719899471,0.03194519078758523,0.1769410819516401,0.0,0.0,0.0,0.0,0.0,0.0
273,Barack Obama,BKO,22-Mar-16,11,0.004935903823921561,0.1125305572487465,0.012662448506754242,0.06993458171528277,0.0,0.0,0.0,0.0,0.0
274,Barack Obama,BKO,22-Mar-16,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007672173697621715
275,Barack Obama,BKO,22-Mar-16,13,0.026240462803329145,0.0,0.0,0.0,0.05954036939988741,0.23657496975598064,0.02352126468578236,0.0012186763446972726,0.0
276,Barack Obama,BKO,22-Mar-16,14,0.0,0.0,0.0,0.0,0.06871215951532764,0.24474479984412567,0.0,0.0,0.0
277,Barack Obama,BKO,22-Mar-16,15,0.09302502619774633,0.0,0.10730727750504163,0.04956021852649328,0.0,0.0,0.03176588590902438,0.0,0.0
278,Barack Obama,BKO,22-Mar-16,16,0.0,0.0,0.0,0.03297016906441097,0.0,0.02068459242006035,0.0,0.0,0.0
279,Barack Obama,BKO,22-Mar-16,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,Barack Obama,BKO,20-Jan-15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,Barack Obama,BKO,20-Jan-15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.009310422149253983,0.05090775306340434,0.0
282,Barack Obama,BKO,20-Jan-15,3,0.0,0.0,0.20228346441588746,0.0,0.0,0.0,0.0,0.0,0.0
283,Barack Obama,BKO,20-Jan-15,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,Barack Obama,BKO,20-Jan-15,5,0.15269486195796872,0.0,0.0,0.0,0.0,0.24366218376971394,0.0,0.14085129725872936,0.0
285,Barack Obama,BKO,20-Jan-15,6,0.0,0.07396131979056308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,Barack Obama,BKO,20-Jan-15,7,0.020374432144904114,0.0,0.0,0.008305170711480264,0.0,0.0,0.0,0.0,0.0
287,Barack Obama,BKO,20-Jan-15,8,0.0,0.0,0.0,0.05973509508471711,0.0,0.0,0.0,0.009547520780731678,0.0
288,Barack Obama,BKO,20-Jan-15,9,0.0,0.0,0.00850387112096776,0.0,0.10457696908002076,0.06151718437864101,0.0,0.0,0.0
289,Barack Obama,BKO,20-Jan-15,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12123950393125182
290,Barack Obama,BKO,20-Jan-15,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,Barack Obama,BKO,20-Jan-15,12,0.04383848493852954,0.0,0.0,0.0,0.0,0.16099978135138743,0.0,0.0,0.0
292,Barack Obama,BKO,20-Jan-15,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,Barack Obama,BKO,20-Jan-15,14,0.0,0.0,0.0,0.0,0.0,0.07599645436001098,0.0,0.0,0.0
294,Barack Obama,BKO,20-Jan-15,15,0.09102360044476673,0.04746234959275769,0.13321730892361183,0.06536934038669223,0.0,0.0,0.0,0.0,0.0
295,Barack Obama,BKO,20-Jan-15,16,0.06668456551013979,0.0,0.0,0.16504990898607386,0.0,0.05328537362600752,0.0,0.0,0.020651650342755817
296,Barack Obama,BKO,20-Jan-15,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,Barack Obama,BKO,20-Jan-15,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,Barack Obama,BKO,20-Jan-15,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,Barack Obama,BKO,20-Jan-15,20,0.0,0.0038513244514298828,0.09580463681881113,0.0,0.004695652282130147,0.0,0.0,0.0,0.0
300,Barack Obama,BKO,20-Jan-15,21,0.0,0.0,0.03402306469015612,0.0,0.0,0.0,0.0,0.0,0.0
301,Barack Obama,BKO,20-Jan-15,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,Barack Obama,BKO,20-Jan-15,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,Barack Obama,BKO,20-Jan-15,24,0.06036971950658898,0.1267040514885599,0.0,0.0,0.0,0.11634975925990082,0.0,0.16481512692572048,0.0
304,Barack Obama,BKO,04-Dec-13,1,0.25687410796115223,0.0,0.2381898146655682,0.0,0.01163507779620554,0.5837022905303275,0.0,0.10958985707768273,0.0
305,Barack Obama,BKO,04-Dec-13,2,0.0,0.0,0.0,0.0,0.0,0.21044887438145488,0.05174892411429549,0.0,0.0
306,Barack Obama,BKO,04-Dec-13,3,0.0,0.0,0.0,0.0,0.0,0.016456428575978538,0.0,0.0,0.0
307,Barack Obama,BKO,04-Dec-13,4,0.12702188878562554,0.0,0.0,0.0,0.021719859421278354,0.33087320819087923,0.008459432012106527,0.0,0.0
308,Barack Obama,BKO,04-Dec-13,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,Barack Obama,BKO,04-Dec-13,6,0.0,0.0,0.25407058680704675,0.0,0.0,0.20277085206681672,0.0,0.0,0.0
310,Barack Obama,BKO,04-Dec-13,7,0.0,0.07981601318193374,0.0,0.014691364591414097,0.0,0.0012284583415002048,0.0,0.14075141289187915,0.14452237135259416
311,Barack Obama,BKO,04-Dec-13,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009488261435304735
312,Barack Obama,BKO,04-Dec-13,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,Barack Obama,BKO,04-Dec-13,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012404219288117413,0.0
314,Barack Obama,BKO,04-Dec-13,11,0.0,0.0,0.0,0.0,0.0,0.0,0.07111864782678623,0.0,0.0
315,Barack Obama,BKO,04-Dec-13,12,0.3942830185691856,0.0,0.0,0.0,0.0,0.12761136373270338,0.0,0.0,0.0
316,Barack Obama,BKO,04-Dec-13,13,0.12151951279268919,0.0,0.0,0.006554180131395804,0.0,0.0,0.0,0.0,0.0
317,Barack Obama,BKO,04-Dec-13,14,0.0,0.0,0.0,0.0,0.0,0.16674511187832186,0.0,0.0,0.07670260547964394
318,Barack Obama,BKO,04-Dec-13,15,0.07743372169745222,0.0,0.3124763659358507,0.0,0.0,0.0,0.0,0.0,0.0
319,Barack Obama,BKO,04-Dec-13,16,0.13544521016443345,0.0291566034646544,0.0,0.08828797038977093,0.042941322018094835,0.0,0.0,0.0,0.0
320,Barack Obama,BKO,04-Dec-13,17,0.0,0.0,0.0,0.15778802868698727,0.0,0.13483354804640202,0.0,0.0,0.0
321,Barack Obama,BKO,04-Dec-13,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,George W. Bush,GWB,12-Jan-09,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,George W. Bush,GWB,12-Jan-09,2,0.0,0.0,0.08566996364097054,0.01290822760660762,0.018004282926053078,0.01745328912945704,0.05030635914237688,0.0,0.08939240606900578
324,George W. Bush,GWB,12-Jan-09,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,George W. Bush,GWB,12-Jan-09,4,0.0,0.012578811572873216,0.0,0.0,0.00875246783238351,0.6440300112264647,0.0,0.0,0.2896804849425039
326,George W. Bush,GWB,12-Jan-09,5,0.010411401744267745,0.0,0.0,0.0,0.0,0.5823402629880795,0.0,0.005690242344428914,0.0
327,George W. Bush,GWB,12-Jan-09,6,0.0,0.025818028064772874,0.06150171549766548,0.0,0.0,0.13157857673488005,0.20982652774466426,0.23387072705234635,0.23474102253862877
328,George W. Bush,GWB,12-Jan-09,7,0.0,0.0,0.0,0.39414035743432196,0.11953985188524147,0.0,0.0,0.0,0.06363136564589111
329,George W. Bush,GWB,12-Jan-09,8,0.0,0.0,0.0,0.0,0.0,0.18764022963080407,0.0,0.0,0.0
330,George W. Bush,GWB,12-Jan-09,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,George W. Bush,GWB,12-Jan-09,10,0.0,0.0,0.04285013973566229,0.0125180595616603,0.0,0.2497680071055846,0.0,0.20612560417521686,0.0
332,George W. Bush,GWB,12-Jan-09,11,0.09628524962905771,0.0,0.0,0.0,0.05661067697199987,0.0,0.0,0.07706263481133463,0.0
333,George W. Bush,GWB,12-Jan-09,12,0.0,0.0,0.0,0.0,0.05704808080902951,0.0,0.0,0.0,0.0
334,George W. Bush,GWB,12-Jan-09,13,0.0,0.0,0.004155211241559986,0.0,0.0,0.12607108547120943,0.0,0.0,0.0
335,George W. Bush,GWB,12-Jan-09,14,0.0,0.041011806244495685,0.15116736711716328,0.08791204139289513,0.1440891906906856,0.29641188863454665,0.0,0.0,0.0
336,George W. Bush,GWB,12-Jan-09,15,0.0,0.0,0.0,0.0,0.0,0.0074470667737725205,0.0,0.0,0.0
337,George W. Bush,GWB,12-Jan-09,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,George W. Bush,GWB,12-Jan-09,17,0.0,0.0,0.0,0.248359922215303,0.0,0.01183758859260306,0.0,0.06697863827324177,0.0
339,George W. Bush,GWB,12-Jan-09,18,0.0,0.0,0.0,0.11886167337156678,0.0,0.022307951640971685,0.0,0.0,0.0
340,George W. Bush,GWB,12-Jan-09,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,George W. Bush,GWB,12-Jan-09,20,0.0,0.0,0.007146518126311979,0.0,0.0,0.03512546697481245,0.0,0.0,0.0
342,George W. Bush,GWB,12-Jan-09,21,0.035383337262952175,0.0,0.0,0.15223981239321904,0.0,0.20784166243327679,0.0,0.0,0.0
343,George W. Bush,GWB,12-Jan-09,22,0.06686240804185054,0.0,0.0,0.18335987633769424,0.0,0.029846834774952646,0.029181366796955682,0.0,0.26564062386914383
344,George W. Bush,GWB,12-Jan-09,23,0.0,0.10295694361572652,0.034730890376010126,0.6411777239986209,0.0,0.0,0.437863736762108,0.07552957828618181,0.0
345,George W. Bush,GWB,12-Jan-09,24,0.0,0.6441792539469235,0.023129656954128025,0.13127272334886114,0.0,0.0,0.0,0.0,0.0
346,George W. Bush,GWB,12-Jan-09,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,George W. Bush,GWB,12-Jan-09,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,George W. Bush,GWB,19-Mar-08,1,0.09507128455637831,0.0,0.0,0.0,0.0,0.03861634303215827,0.0,0.017085439590565632,0.0
349,George W. Bush,GWB,19-Mar-08,2,0.08980429221153352,0.024704328775049467,0.0,0.0,0.0,0.0,0.0,0.05194723801549403,0.0
350,George W. Bush,GWB,19-Mar-08,3,0.08849322789819228,0.0,0.21363501009498043,0.3079220790650522,0.0,0.05699193704608446,0.03464034922326306,0.0,0.0
351,George W. Bush,GWB,19-Mar-08,4,0.0,0.0,0.0,0.0,0.1620538743242807,0.5455551993025092,0.17000463279289463,0.16921781363743227,0.016114321815201726
352,George W. Bush,GWB,19-Mar-08,5,0.011921195189991768,0.10892103074948897,0.13353305783110053,0.496038467845784,0.0,0.0,0.06333301439319869,0.013562293592030705,0.0
353,George W. Bush,GWB,19-Mar-08,6,0.0,0.0,0.054319266476697964,0.0,0.02800322716125697,0.0,0.07004796087228823,0.0,0.0
354,George W. Bush,GWB,19-Mar-08,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07266936766096926
355,George W. Bush,GWB,19-Mar-08,8,0.0,0.0,0.0,0.05579094913520355,0.0,0.07947988169146808,0.0,0.0,0.0
356,George W. Bush,GWB,19-Mar-08,9,0.0,0.05808117892599876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,George W. Bush,GWB,19-Mar-08,10,0.0,0.0,0.0,0.24915396746104396,0.0,0.01730278730124346,0.0,0.0,0.0
358,George W. Bush,GWB,19-Mar-08,11,0.062322198113576366,0.0,0.0,0.0,0.0,0.12652401625994486,0.06437099955245126,0.0,0.0
359,George W. Bush,GWB,28-Jan-08,1,0.0,0.0,0.019498871047689187,0.0,0.0,0.0,0.09235397866496511,0.26944672266011893,0.0
360,George W. Bush,GWB,28-Jan-08,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,George W. Bush,GWB,28-Jan-08,3,0.09982556776401252,0.0,0.3003823796552833,0.28166672003404614,0.0,0.036542473154905164,0.0,0.0,0.0
362,George W. Bush,GWB,28-Jan-08,4,0.0,0.16100963378503502,0.10185336733250591,0.2534754733202155,0.0,0.0,0.10751921339814108,0.0,0.0
363,George W. Bush,GWB,28-Jan-08,5,0.0,0.0,0.0,0.14212231777912565,0.0,0.0,0.0,0.0,0.0
364,George W. Bush,GWB,28-Jan-08,6,0.11739258716888146,0.007489862033214334,0.0,0.0,0.0,0.011782508546695963,0.0,0.11531913660182341,0.0
365,George W. Bush,GWB,28-Jan-08,7,0.0,0.0,0.0,0.0,0.02178455970179144,0.39334931741027723,0.019227338861468907,0.0,0.0
366,George W. Bush,GWB,28-Jan-08,8,0.0,0.0,0.004164597018709609,0.03356002603847197,0.0,0.0,0.0,0.0,0.0
367,George W. Bush,GWB,28-Jan-08,9,0.0,0.0,0.0,0.0,0.0,0.0,0.16225595284252203,0.0,0.0
368,George W. Bush,GWB,28-Jan-08,10,0.0,0.08009778954310276,0.018797359965757682,0.3188029185610595,0.0,0.0,0.0,0.0,0.0
369,George W. Bush,GWB,28-Jan-08,11,0.0,0.0,0.057000178746323016,0.05685968144262421,0.07908833276811411,0.0,0.0,0.0,0.3452937619222136
370,George W. Bush,GWB,28-Jan-08,12,0.0,0.0,0.0,0.03593486715668917,0.0,0.1768854480337087,0.054779167912606286,0.0,0.017052315385289563
371,George W. Bush,GWB,28-Jan-08,13,0.0,0.0,0.07980941366287281,0.0,0.0,0.0,0.0,0.0,0.0
372,George W. Bush,GWB,28-Jan-08,14,0.0,0.0,0.2232317269231862,0.0,0.0,0.13624821196332032,0.0,0.2601717433326477,0.0
373,George W. Bush,GWB,28-Jan-08,15,0.0,0.0,0.0,0.33888709221737173,0.09351268305752952,0.0,0.0,0.0,0.0
374,George W. Bush,GWB,28-Jan-08,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015022528539230556
375,George W. Bush,GWB,28-Jan-08,17,0.039775132981592215,0.0,0.07758375467038148,0.12384521074591015,0.021843391360352543,0.0,0.0,0.0,0.0
376,George W. Bush,GWB,28-Jan-08,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04210936811373553
377,George W. Bush,GWB,28-Jan-08,19,0.0,0.013476604814143506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,George W. Bush,GWB,28-Jan-08,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,George W. Bush,GWB,23-Jan-07,1,0.0,0.0,0.0,0.0,0.06354981460655887,0.0061201782113065595,0.0,0.10885278734809198,0.0
380,George W. Bush,GWB,23-Jan-07,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,George W. Bush,GWB,23-Jan-07,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,George W. Bush,GWB,23-Jan-07,4,0.12169377438529871,0.0,0.0,0.029286040651931466,0.0,0.0730553772644845,0.0,0.0,0.0
383,George W. Bush,GWB,23-Jan-07,5,0.11705226826265158,0.010274925408500807,0.14252800200451782,0.15131647831847256,0.0,0.1709378053362709,0.0,0.0,0.0
384,George W. Bush,GWB,23-Jan-07,6,0.0,0.0,0.0,0.01658734626720898,0.0,0.08906987517664497,0.0,0.0,0.34947186276050424
385,George W. Bush,GWB,23-Jan-07,7,0.07901457398171222,0.017681725827919548,0.0,0.0,0.0,0.2904440082505007,0.0,0.0,0.0
386,George W. Bush,GWB,23-Jan-07,8,0.11202395967147744,0.0,0.015003118148916278,0.23981732223312613,0.0,0.08912079280148971,0.0,0.0,0.10473106153555911
387,George W. Bush,GWB,23-Jan-07,9,0.0,0.015704425721241783,0.029026911978084713,0.032849335175101135,0.21279320072471214,0.06626076260220523,0.08543139799707722,0.286608484694316,0.0
388,George W. Bush,GWB,23-Jan-07,10,0.0,0.0,0.0,0.34620848019486533,0.0,0.0,0.12985629667380927,0.0,0.0
389,George W. Bush,GWB,23-Jan-07,11,0.0,0.0,0.03548541308145475,0.12783240895630954,0.09660080208840241,0.0,0.30242234112343014,0.0,0.0
390,George W. Bush,GWB,23-Jan-07,12,0.13554567491005487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,George W. Bush,GWB,23-Jan-07,13,0.006076961902482136,0.0,0.10577018985517261,0.022124240108525095,0.0,0.8617358582836798,0.0,0.0,0.013848165142225477
