,Unnamed: 0,Nameabv,Name_long,Date,Frame No.,bin_0,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,maxbin,Date_Frame
162,162,Donald Trump,DTr,20-Jun-20,6,0.0,0.0,0.0,0.0,0.0,0.1961565553418878,0.0,0.0,0.0,5,20-Jun-20_Frame_6
163,163,Donald Trump,DTr,20-Jun-20,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20-Jun-20_Frame_7
164,164,Donald Trump,DTr,20-Jun-20,8,0.0,0.0,0.0,0.1292084383250407,0.04364731701348573,0.023338953233682517,0.0,0.0,0.0,5,20-Jun-20_Frame_8
165,165,Donald Trump,DTr,20-Jun-20,9,0.3979310446602734,0.0,0.769559763806133,0.0,0.07026181491569272,0.0,0.1858753881214174,0.0,0.769559763806133,8,20-Jun-20_Frame_9
166,166,Donald Trump,DTr,20-Jun-20,10,0.0,0.0,0.11578173790478467,0.0,0.0,0.0,0.0,0.0,0.0,2,20-Jun-20_Frame_10
167,167,Donald Trump,DTr,20-Jun-20,11,0.0,0.0,0.06597369484171073,0.0,0.0,0.4650682456698404,0.0,0.769559763806133,0.0,7,20-Jun-20_Frame_11
168,168,Donald Trump,DTr,20-Jun-20,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20-Jun-20_Frame_12
169,169,Donald Trump,DTr,20-Jun-20,13,0.0,0.0,0.19048039154765573,0.08814431232883041,0.1198323794091184,0.0,0.0,0.0384182202664019,0.07678451144369924,8,20-Jun-20_Frame_13
170,170,Donald Trump,DTr,20-Jun-20,14,0.0,0.0,0.5560705904660947,0.2598507616799615,0.2629386906082097,0.02722541517185889,0.0,0.0,0.0,5,20-Jun-20_Frame_14
171,171,Donald Trump,DTr,20-Jun-20,15,0.10623569264932764,0.0,0.2351542149921397,0.0,0.2291211869952708,0.0,0.0,0.0,0.0,4,20-Jun-20_Frame_15
172,172,Donald Trump,DTr,20-Jun-20,16,0.05722591938507271,0.13764102483674515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20-Jun-20_Frame_16
173,173,Donald Trump,DTr,20-Jun-20,17,0.0,0.46430855726034,0.12603683497009693,0.0,0.0,0.0,0.0,0.0,0.0,2,20-Jun-20_Frame_17
174,174,Donald Trump,DTr,20-Jun-20,18,0.0,0.0,0.06095291346049975,0.10501986743653467,0.0,0.0,0.0,0.0,0.0,3,20-Jun-20_Frame_18
175,175,Donald Trump,DTr,20-Jun-20,19,0.0,0.0,0.01933800398815746,0.0,0.0,0.0,0.0,0.0,0.0,2,20-Jun-20_Frame_19
176,176,Donald Trump,DTr,20-Jun-20,20,0.0,0.0,0.0,0.12336374540105588,0.0,0.0,0.0,0.0,0.0,3,20-Jun-20_Frame_20
177,177,Donald Trump,DTr,20-Jun-20,21,0.23799179485271535,0.0,0.0,0.0,0.4482086404222188,0.018964726161760453,0.0,0.0,0.0,4,20-Jun-20_Frame_21
178,178,Donald Trump,DTr,20-Jun-20,22,0.0,0.12032798084588865,0.0,0.0,0.0,0.0,0.0,0.0,0.030747129449143207,8,20-Jun-20_Frame_22
179,179,Donald Trump,DTr,20-Jun-20,23,0.008124859161175862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20-Jun-20_Frame_23
180,180,Donald Trump,DTr,20-Jun-20,24,0.0,0.1694595186430362,0.0,0.0,0.17504909359906862,0.0,0.22909944933367185,0.013719763252717204,0.0,7,20-Jun-20_Frame_24
181,181,Donald Trump,DTr,20-Jun-20,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20-Jun-20_Frame_25
182,182,Donald Trump,DTr,20-Jun-20,26,0.0,0.0,0.0,0.6761394741817094,0.0,0.0,0.0,0.0,0.0,3,20-Jun-20_Frame_26
183,183,Donald Trump,DTr,20-Jun-20,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20-Jun-20_Frame_27
184,184,Donald Trump,DTr,20-Jun-20,28,0.0,0.0,0.03308372996418568,0.0,0.0,0.0,0.0,0.0,0.0,2,20-Jun-20_Frame_28
185,185,Donald Trump,DTr,20-Jun-20,29,0.0,0.0,0.2274815268955258,0.09307123682420054,0.0,0.0,0.0,0.0,0.0,3,20-Jun-20_Frame_29
186,186,Donald Trump,DTr,20-Jun-20,30,0.0,0.0,0.3951496892949158,0.5717386288439126,0.0,0.5696621715418384,0.0,0.08471232150909014,0.0,7,20-Jun-20_Frame_30
187,187,Donald Trump,DTr,20-Jun-20,31,0.19078501086343808,0.0,0.1747667658420926,0.28349564118671355,0.06840828442489855,0.0,0.0,0.1867646957881295,0.0,3,20-Jun-20_Frame_31
188,188,Donald Trump,DTr,20-Jun-20,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20-Jun-20_Frame_32
189,189,Donald Trump,DTr,23-Apr-20,1,0.06196418549735984,0.0,0.0,0.0,0.0,0.0,0.0,0.12644608247974004,0.0,7,23-Apr-20_Frame_1
190,190,Donald Trump,DTr,23-Apr-20,2,0.08720869739138493,0.0,0.0,0.1363998463318778,0.0,0.0009178918312842119,0.0,0.0,0.13669382048517234,8,23-Apr-20_Frame_2
191,191,Donald Trump,DTr,23-Apr-20,3,0.0,0.0,0.0,0.0,0.059746737239735725,0.0,0.0,0.1557225601918223,0.0,7,23-Apr-20_Frame_3
192,192,Donald Trump,DTr,23-Apr-20,4,0.002476191270988054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23-Apr-20_Frame_4
193,193,Donald Trump,DTr,23-Apr-20,5,0.1538347894262897,0.0,0.0,0.0,0.0,0.0,0.09591415710041913,0.015392740084406498,0.0,0,23-Apr-20_Frame_5
194,194,Donald Trump,DTr,23-Apr-20,6,0.059828469142087615,0.0,0.0,0.1952190357635164,0.0,0.33101620090040995,0.0,0.0,0.09217463204881338,8,23-Apr-20_Frame_6
195,195,Donald Trump,DTr,23-Apr-20,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23-Apr-20_Frame_7
196,196,Donald Trump,DTr,23-Apr-20,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23-Apr-20_Frame_8
197,197,Donald Trump,DTr,23-Apr-20,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23-Apr-20_Frame_9
198,198,Donald Trump,DTr,23-Apr-20,10,0.0,0.0,0.0,0.0,0.0,0.08222230844609463,0.0,0.0,0.0,5,23-Apr-20_Frame_10
199,199,Donald Trump,DTr,23-Apr-20,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23-Apr-20_Frame_11
200,200,Donald Trump,DTr,23-Apr-20,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23-Apr-20_Frame_12
201,201,Donald Trump,DTr,23-Apr-20,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23-Apr-20_Frame_13
202,202,Donald Trump,DTr,23-Apr-20,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23-Apr-20_Frame_14
203,203,Donald Trump,DTr,23-Apr-20,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23-Apr-20_Frame_15
204,204,Donald Trump,DTr,23-Apr-20,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23-Apr-20_Frame_16
205,205,Donald Trump,DTr,23-Apr-20,17,0.04607123029684335,0.0,0.0,0.2799720950509018,0.0,0.0,0.0,0.0,0.0,3,23-Apr-20_Frame_17
206,206,Donald Trump,DTr,23-Apr-20,18,0.0,0.0,0.0,0.0,0.0149437034782767,0.22050742223523112,0.0,0.0,0.0,5,23-Apr-20_Frame_18
207,207,Donald Trump,DTr,23-Apr-20,19,0.0,0.0,0.0,0.0,0.0,0.1759781256901427,0.0,0.0,0.05541920780919196,8,23-Apr-20_Frame_19
208,208,Donald Trump,DTr,23-Apr-20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23-Apr-20_Frame_20
209,209,Donald Trump,DTr,23-Apr-20,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23-Apr-20_Frame_21
210,210,Barack Obama,BKO,15-May-16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15-May-16_Frame_1
211,211,Barack Obama,BKO,15-May-16,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024516039506770226,8,15-May-16_Frame_2
212,212,Barack Obama,BKO,15-May-16,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15-May-16_Frame_3
213,213,Barack Obama,BKO,15-May-16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15-May-16_Frame_4
214,214,Barack Obama,BKO,15-May-16,5,0.0,0.0,0.0,0.09831751378027093,0.0,0.0,0.0,0.0,0.0,3,15-May-16_Frame_5
215,215,Barack Obama,BKO,15-May-16,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15-May-16_Frame_6
216,216,Barack Obama,BKO,15-May-16,7,0.009963892311192407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15-May-16_Frame_7
217,217,Barack Obama,BKO,15-May-16,8,0.0,0.0,0.0,0.0,0.0,0.007170915969879094,0.0,0.0,0.0,5,15-May-16_Frame_8
218,218,Barack Obama,BKO,15-May-16,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15-May-16_Frame_9
219,219,Barack Obama,BKO,15-May-16,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15-May-16_Frame_10
220,220,Barack Obama,BKO,15-May-16,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15-May-16_Frame_11
221,221,Barack Obama,BKO,15-May-16,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15-May-16_Frame_12
222,222,Barack Obama,BKO,15-May-16,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15-May-16_Frame_13
223,223,Barack Obama,BKO,15-May-16,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15-May-16_Frame_14
224,224,Barack Obama,BKO,15-May-16,15,0.050301902515274055,0.0,0.0,0.0,0.004901394883653404,0.0,0.0,0.0,0.0,0,15-May-16_Frame_15
225,225,Barack Obama,BKO,15-May-16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15-May-16_Frame_16
226,226,Barack Obama,BKO,15-May-16,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15-May-16_Frame_17
227,227,Barack Obama,BKO,15-May-16,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15-May-16_Frame_18
228,228,Barack Obama,BKO,15-May-16,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15-May-16_Frame_19
229,229,Barack Obama,BKO,15-May-16,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02033362719981596,0.0,7,15-May-16_Frame_20
230,230,Barack Obama,BKO,15-May-16,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15-May-16_Frame_21
231,231,Barack Obama,BKO,15-May-16,22,0.011317453922677495,0.0,0.13696704121670578,0.039012664029840216,0.0,0.16221828469439692,0.0,0.0,0.0,5,15-May-16_Frame_22
232,232,Barack Obama,BKO,15-May-16,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15-May-16_Frame_23
233,233,Barack Obama,BKO,15-May-16,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016134158887344652,8,15-May-16_Frame_24
234,234,Barack Obama,BKO,15-May-16,25,0.0,0.0898850451114695,0.2156133411912869,0.0,0.0,0.1569412808968252,0.0,0.0,0.0,5,15-May-16_Frame_25
235,235,Barack Obama,BKO,15-May-16,26,0.0,0.09454106364418967,0.07603093955231544,0.1185422585644238,0.0,0.0,0.0,0.0,0.0,3,15-May-16_Frame_26
236,236,Barack Obama,BKO,15-May-16,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030117407129643888,8,15-May-16_Frame_27
237,237,Barack Obama,BKO,12-Jan-16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-16_Frame_1
238,238,Barack Obama,BKO,12-Jan-16,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-16_Frame_2
239,239,Barack Obama,BKO,12-Jan-16,3,0.0,0.0,0.0,0.03602272269832585,0.0,0.0,0.0,0.0,0.0,3,12-Jan-16_Frame_3
240,240,Barack Obama,BKO,12-Jan-16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-16_Frame_4
241,241,Barack Obama,BKO,12-Jan-16,5,0.0,0.0,0.0,0.26970988167332355,0.0008588013543855411,0.0,0.0,0.0,0.0,4,12-Jan-16_Frame_5
242,242,Barack Obama,BKO,12-Jan-16,6,0.0,0.0,0.0,0.06741755503718516,0.0,0.0,0.06397900828537956,0.0,0.0,6,12-Jan-16_Frame_6
243,243,Barack Obama,BKO,12-Jan-16,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02920697180960213,0.0,7,12-Jan-16_Frame_7
244,244,Barack Obama,BKO,12-Jan-16,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-16_Frame_8
245,245,Barack Obama,BKO,12-Jan-16,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-16_Frame_9
246,246,Barack Obama,BKO,12-Jan-16,10,0.0,0.0,0.0,0.0,0.0,0.0,0.04399276924540668,0.0,0.0,6,12-Jan-16_Frame_10
247,247,Barack Obama,BKO,12-Jan-16,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-16_Frame_11
248,248,Barack Obama,BKO,12-Jan-16,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-16_Frame_12
249,249,Barack Obama,BKO,12-Jan-16,13,0.0,0.0,0.15264230817586355,0.0,0.007783921974725494,0.0,0.0,0.0,0.0,4,12-Jan-16_Frame_13
250,250,Barack Obama,BKO,12-Jan-16,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-16_Frame_14
251,251,Barack Obama,BKO,12-Jan-16,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-16_Frame_15
252,252,Barack Obama,BKO,12-Jan-16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-16_Frame_16
253,253,Barack Obama,BKO,12-Jan-16,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-16_Frame_17
254,254,Barack Obama,BKO,12-Jan-16,18,0.0,0.0,0.0,0.21027094789021428,0.0,0.0,0.0,0.0,0.0,3,12-Jan-16_Frame_18
255,255,Barack Obama,BKO,12-Jan-16,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-16_Frame_19
256,256,Barack Obama,BKO,12-Jan-16,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-16_Frame_20
257,257,Barack Obama,BKO,12-Jan-16,21,0.0,0.0,0.0,0.0,0.005759742116511507,0.0,0.0,0.0,0.0,4,12-Jan-16_Frame_21
258,258,Barack Obama,BKO,12-Jan-16,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-16_Frame_22
259,259,Barack Obama,BKO,12-Jan-16,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-16_Frame_23
260,260,Barack Obama,BKO,12-Jan-16,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-16_Frame_24
261,261,Barack Obama,BKO,12-Jan-16,25,0.0,0.0,0.0,0.025167537512938487,0.0,0.0,0.0,0.0,0.0,3,12-Jan-16_Frame_25
262,262,Barack Obama,BKO,12-Jan-16,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-16_Frame_26
263,263,Barack Obama,BKO,22-Mar-16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22-Mar-16_Frame_1
264,264,Barack Obama,BKO,22-Mar-16,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22-Mar-16_Frame_2
265,265,Barack Obama,BKO,22-Mar-16,3,0.0,0.0,0.0,0.0,0.0,0.020090949080551927,0.0,0.0,0.0,5,22-Mar-16_Frame_3
266,266,Barack Obama,BKO,22-Mar-16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22-Mar-16_Frame_4
267,267,Barack Obama,BKO,22-Mar-16,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22-Mar-16_Frame_5
268,268,Barack Obama,BKO,22-Mar-16,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22-Mar-16_Frame_6
269,269,Barack Obama,BKO,22-Mar-16,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22-Mar-16_Frame_7
270,270,Barack Obama,BKO,22-Mar-16,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22-Mar-16_Frame_8
271,271,Barack Obama,BKO,22-Mar-16,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22-Mar-16_Frame_9
272,272,Barack Obama,BKO,22-Mar-16,10,0.0,0.0,0.08476498747409328,0.0,0.0,0.0,0.0,0.0,0.0,2,22-Mar-16_Frame_10
273,273,Barack Obama,BKO,22-Mar-16,11,0.0,0.02035446277119968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,22-Mar-16_Frame_11
274,274,Barack Obama,BKO,22-Mar-16,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22-Mar-16_Frame_12
275,275,Barack Obama,BKO,22-Mar-16,13,0.0,0.0,0.0,0.0,0.0,0.1443988752784338,0.0,0.0,0.0,5,22-Mar-16_Frame_13
276,276,Barack Obama,BKO,22-Mar-16,14,0.0,0.0,0.0,0.0,0.0,0.15256870536657885,0.0,0.0,0.0,5,22-Mar-16_Frame_14
277,277,Barack Obama,BKO,22-Mar-16,15,0.0008489317201995084,0.0,0.015131183027494803,0.0,0.0,0.0,0.0,0.0,0.0,2,22-Mar-16_Frame_15
278,278,Barack Obama,BKO,22-Mar-16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22-Mar-16_Frame_16
279,279,Barack Obama,BKO,22-Mar-16,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22-Mar-16_Frame_17
280,280,Barack Obama,BKO,20-Jan-15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20-Jan-15_Frame_1
281,281,Barack Obama,BKO,20-Jan-15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20-Jan-15_Frame_2
282,282,Barack Obama,BKO,20-Jan-15,3,0.0,0.0,0.11010736993834064,0.0,0.0,0.0,0.0,0.0,0.0,2,20-Jan-15_Frame_3
283,283,Barack Obama,BKO,20-Jan-15,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20-Jan-15_Frame_4
284,284,Barack Obama,BKO,20-Jan-15,5,0.0605187674804219,0.0,0.0,0.0,0.0,0.15148608929216711,0.0,0.048675202781182536,0.0,5,20-Jan-15_Frame_5
285,285,Barack Obama,BKO,20-Jan-15,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20-Jan-15_Frame_6
286,286,Barack Obama,BKO,20-Jan-15,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20-Jan-15_Frame_7
287,287,Barack Obama,BKO,20-Jan-15,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20-Jan-15_Frame_8
288,288,Barack Obama,BKO,20-Jan-15,9,0.0,0.0,0.0,0.0,0.012400874602473938,0.0,0.0,0.0,0.0,4,20-Jan-15_Frame_9
289,289,Barack Obama,BKO,20-Jan-15,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029063409453705006,8,20-Jan-15_Frame_10
290,290,Barack Obama,BKO,20-Jan-15,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20-Jan-15_Frame_11
291,291,Barack Obama,BKO,20-Jan-15,12,0.0,0.0,0.0,0.0,0.0,0.0688236868738406,0.0,0.0,0.0,5,20-Jan-15_Frame_12
292,292,Barack Obama,BKO,20-Jan-15,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20-Jan-15_Frame_13
293,293,Barack Obama,BKO,20-Jan-15,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20-Jan-15_Frame_14
294,294,Barack Obama,BKO,20-Jan-15,15,0.0,0.0,0.04104121444606501,0.0,0.0,0.0,0.0,0.0,0.0,2,20-Jan-15_Frame_15
295,295,Barack Obama,BKO,20-Jan-15,16,0.0,0.0,0.0,0.07287381450852704,0.0,0.0,0.0,0.0,0.0,3,20-Jan-15_Frame_16
296,296,Barack Obama,BKO,20-Jan-15,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20-Jan-15_Frame_17
297,297,Barack Obama,BKO,20-Jan-15,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20-Jan-15_Frame_18
298,298,Barack Obama,BKO,20-Jan-15,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20-Jan-15_Frame_19
299,299,Barack Obama,BKO,20-Jan-15,20,0.0,0.0,0.003628542341264307,0.0,0.0,0.0,0.0,0.0,0.0,2,20-Jan-15_Frame_20
300,300,Barack Obama,BKO,20-Jan-15,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20-Jan-15_Frame_21
301,301,Barack Obama,BKO,20-Jan-15,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20-Jan-15_Frame_22
302,302,Barack Obama,BKO,20-Jan-15,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20-Jan-15_Frame_23
303,303,Barack Obama,BKO,20-Jan-15,24,0.0,0.034527957011013084,0.0,0.0,0.0,0.024173664782354,0.0,0.07263903244817366,0.0,7,20-Jan-15_Frame_24
304,304,Barack Obama,BKO,04-Dec-13,1,0.1646980134836054,0.0,0.1460137201880214,0.0,0.0,0.4915261960527807,0.0,0.017413762600135912,0.0,5,04-Dec-13_Frame_1
305,305,Barack Obama,BKO,04-Dec-13,2,0.0,0.0,0.0,0.0,0.0,0.11827277990390805,0.0,0.0,0.0,5,04-Dec-13_Frame_2
306,306,Barack Obama,BKO,04-Dec-13,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,04-Dec-13_Frame_3
307,307,Barack Obama,BKO,04-Dec-13,4,0.03484579430807872,0.0,0.0,0.0,0.0,0.2386971137133324,0.0,0.0,0.0,5,04-Dec-13_Frame_4
308,308,Barack Obama,BKO,04-Dec-13,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,04-Dec-13_Frame_5
309,309,Barack Obama,BKO,04-Dec-13,6,0.0,0.0,0.16189449232949993,0.0,0.0,0.1105947575892699,0.0,0.0,0.0,5,04-Dec-13_Frame_6
310,310,Barack Obama,BKO,04-Dec-13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048575318414332325,0.05234627687504734,8,04-Dec-13_Frame_7
311,311,Barack Obama,BKO,04-Dec-13,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,04-Dec-13_Frame_8
312,312,Barack Obama,BKO,04-Dec-13,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,04-Dec-13_Frame_9
313,313,Barack Obama,BKO,04-Dec-13,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,04-Dec-13_Frame_10
314,314,Barack Obama,BKO,04-Dec-13,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,04-Dec-13_Frame_11
315,315,Barack Obama,BKO,04-Dec-13,12,0.30210692409163875,0.0,0.0,0.0,0.0,0.035435269255156554,0.0,0.0,0.0,0,04-Dec-13_Frame_12
316,316,Barack Obama,BKO,04-Dec-13,13,0.02934341831514237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,04-Dec-13_Frame_13
317,317,Barack Obama,BKO,04-Dec-13,14,0.0,0.0,0.0,0.0,0.0,0.07456901740077504,0.0,0.0,0.0,5,04-Dec-13_Frame_14
318,318,Barack Obama,BKO,04-Dec-13,15,0.0,0.0,0.2203002714583039,0.0,0.0,0.0,0.0,0.0,0.0,2,04-Dec-13_Frame_15
319,319,Barack Obama,BKO,04-Dec-13,16,0.04326911568688663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,04-Dec-13_Frame_16
320,320,Barack Obama,BKO,04-Dec-13,17,0.0,0.0,0.0,0.06561193420944045,0.0,0.0426574535688552,0.0,0.0,0.0,5,04-Dec-13_Frame_17
321,321,Barack Obama,BKO,04-Dec-13,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,04-Dec-13_Frame_18
322,322,George W. Bush,GWB,12-Jan-09,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-09_Frame_1
323,323,George W. Bush,GWB,12-Jan-09,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-09_Frame_2
324,324,George W. Bush,GWB,12-Jan-09,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-09_Frame_3
325,325,George W. Bush,GWB,12-Jan-09,4,0.0,0.0,0.0,0.0,0.0,0.5518539167489179,0.0,0.0,0.1975043904649571,8,12-Jan-09_Frame_4
326,326,George W. Bush,GWB,12-Jan-09,5,0.0,0.0,0.0,0.0,0.0,0.4901641685105327,0.0,0.0,0.0,5,12-Jan-09_Frame_5
327,327,George W. Bush,GWB,12-Jan-09,6,0.0,0.0,0.0,0.0,0.0,0.039402482257333234,0.11765043326711745,0.14169463257479953,0.14256492806108195,8,12-Jan-09_Frame_6
328,328,George W. Bush,GWB,12-Jan-09,7,0.0,0.0,0.0,0.30196426295677514,0.027363757407694644,0.0,0.0,0.0,0.0,4,12-Jan-09_Frame_7
329,329,George W. Bush,GWB,12-Jan-09,8,0.0,0.0,0.0,0.0,0.0,0.09546413515325723,0.0,0.0,0.0,5,12-Jan-09_Frame_8
330,330,George W. Bush,GWB,12-Jan-09,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-09_Frame_9
331,331,George W. Bush,GWB,12-Jan-09,10,0.0,0.0,0.0,0.0,0.0,0.1575919126280378,0.0,0.11394950969767005,0.0,7,12-Jan-09_Frame_10
332,332,George W. Bush,GWB,12-Jan-09,11,0.0041091551515108895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-09_Frame_11
