,Unnamed: 0,Nameabv,Name_long,Date,Frame No.,bin_0,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,maxbin,Date_Frame,FNO,Date1
765,765,Gerald Ford,GFo,12-Jan-77,13,0.2609630750038775,0.0225970505017416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-77_Frame_13,13,12-Jan-77
766,766,Gerald Ford,GFo,12-Jan-77,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12-Jan-77_Frame_14,14,12-Jan-77
767,767,Gerald Ford,GFo,19-Jan-76,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0003432686363947224,0.0,0.0,6,19-Jan-76_Frame_1,1,19-Jan-76
768,768,Gerald Ford,GFo,19-Jan-76,2,0.0,0.0,0.0,0.07934326928323593,0.0,0.0,0.0,0.0,0.0,3,19-Jan-76_Frame_2,2,19-Jan-76
769,769,Gerald Ford,GFo,19-Jan-76,3,0.0,0.4713431867898793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19-Jan-76_Frame_3,3,19-Jan-76
770,770,Gerald Ford,GFo,19-Jan-76,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19-Jan-76_Frame_4,4,19-Jan-76
771,771,Gerald Ford,GFo,19-Jan-76,5,0.0,0.0,0.0,0.0,0.0,0.03320737084763204,0.0,0.034713542441921486,0.0,7,19-Jan-76_Frame_5,5,19-Jan-76
772,772,Gerald Ford,GFo,19-Jan-76,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19-Jan-76_Frame_6,6,19-Jan-76
773,773,Gerald Ford,GFo,19-Jan-76,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19-Jan-76_Frame_7,7,19-Jan-76
774,774,Gerald Ford,GFo,19-Jan-76,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19-Jan-76_Frame_8,8,19-Jan-76
775,775,Gerald Ford,GFo,19-Jan-76,9,0.0,0.030850456971853624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19-Jan-76_Frame_9,9,19-Jan-76
776,776,Gerald Ford,GFo,19-Jan-76,10,0.0,0.0,0.0,0.32770594402075626,0.0,0.0,0.0,0.0,0.0,3,19-Jan-76_Frame_10,10,19-Jan-76
777,777,Gerald Ford,GFo,19-Jan-76,11,0.0,0.0,0.0,0.0,0.0,0.2460038159748068,0.0,0.0,0.0,5,19-Jan-76_Frame_11,11,19-Jan-76
778,778,Gerald Ford,GFo,19-Jan-76,12,0.0,0.0,0.010244641659534759,0.0,0.16979931832828754,0.0,0.0,0.0,0.0,4,19-Jan-76_Frame_12,12,19-Jan-76
779,779,Gerald Ford,GFo,19-Jan-76,13,0.0,0.0,0.0,0.018708860065473287,0.0,0.031085544835462494,0.0,0.0,0.0,5,19-Jan-76_Frame_13,13,19-Jan-76
780,780,Gerald Ford,GFo,19-Jan-76,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19-Jan-76_Frame_14,14,19-Jan-76
781,781,Gerald Ford,GFo,19-Jan-76,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24374589454450316,8,19-Jan-76_Frame_15,15,19-Jan-76
782,782,Gerald Ford,GFo,19-Jan-76,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4303041644876606,8,19-Jan-76_Frame_16,16,19-Jan-76
783,783,Gerald Ford,GFo,19-Jan-76,17,0.0,0.0,0.0,0.0,0.0,0.0,0.1065622333620868,0.0,0.24502492902146844,8,19-Jan-76_Frame_17,17,19-Jan-76
784,784,Gerald Ford,GFo,19-Jan-76,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19-Jan-76_Frame_18,18,19-Jan-76
785,785,Gerald Ford,GFo,10-Apr-75,1,0.23414386128180556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10-Apr-75_Frame_1,1,10-Apr-75
786,786,Gerald Ford,GFo,10-Apr-75,2,0.0,0.0,0.0,0.0,0.0,0.0737890441976164,0.1737507288294603,0.0,0.0,6,10-Apr-75_Frame_2,2,10-Apr-75
787,787,Gerald Ford,GFo,10-Apr-75,3,0.0,0.0,0.07375186839143699,0.0,0.0,0.0,0.1877366146011981,0.0,0.0,6,10-Apr-75_Frame_3,3,10-Apr-75
788,788,Gerald Ford,GFo,10-Apr-75,4,0.0,0.08648855101287989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10-Apr-75_Frame_4,4,10-Apr-75
789,789,Gerald Ford,GFo,10-Apr-75,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2862648811190537,0.0,0.0,6,10-Apr-75_Frame_5,5,10-Apr-75
790,790,Gerald Ford,GFo,10-Apr-75,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10-Apr-75_Frame_6,6,10-Apr-75
791,791,Gerald Ford,GFo,10-Apr-75,7,0.0,0.0,0.0,0.0008212602798609027,0.0,0.1558718664741181,0.0,0.0,0.0,5,10-Apr-75_Frame_7,7,10-Apr-75
792,792,Gerald Ford,GFo,10-Apr-75,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3587275892541913,8,10-Apr-75_Frame_8,8,10-Apr-75
793,793,Gerald Ford,GFo,10-Apr-75,9,0.0,0.0,0.0,0.2493423086156741,0.0,0.0,0.0,0.0,0.0,3,10-Apr-75_Frame_9,9,10-Apr-75
794,794,Gerald Ford,GFo,10-Apr-75,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10-Apr-75_Frame_10,10,10-Apr-75
795,795,Gerald Ford,GFo,10-Apr-75,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10-Apr-75_Frame_11,11,10-Apr-75
796,796,Gerald Ford,GFo,10-Apr-75,12,0.04598486734817231,0.0,0.0,0.0,0.0,0.0030053751630025327,0.0,0.0,0.0,0,10-Apr-75_Frame_12,12,10-Apr-75
797,797,Gerald Ford,GFo,10-Apr-75,13,0.0,0.0,0.0,0.028402997538373494,0.0,0.0,0.0,0.3995414966965864,0.0,7,10-Apr-75_Frame_13,13,10-Apr-75
798,798,Gerald Ford,GFo,10-Apr-75,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10-Apr-75_Frame_14,14,10-Apr-75
799,799,Gerald Ford,GFo,10-Apr-75,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10-Apr-75_Frame_15,15,10-Apr-75
800,800,Gerald Ford,GFo,10-Apr-75,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023490580080654192,8,10-Apr-75_Frame_16,16,10-Apr-75
801,801,Gerald Ford,GFo,08-Oct-74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08-Oct-74_Frame_1,1,08-Oct-74
802,802,Gerald Ford,GFo,08-Oct-74,2,0.0,0.0,0.0,0.0,0.056594016757695986,0.0,0.0,0.0,0.0,4,08-Oct-74_Frame_2,2,08-Oct-74
803,803,Gerald Ford,GFo,08-Oct-74,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08-Oct-74_Frame_3,3,08-Oct-74
804,804,Gerald Ford,GFo,08-Oct-74,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08-Oct-74_Frame_4,4,08-Oct-74
805,805,Gerald Ford,GFo,08-Oct-74,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08-Oct-74_Frame_5,5,08-Oct-74
806,806,Gerald Ford,GFo,08-Oct-74,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019730052195785386,8,08-Oct-74_Frame_6,6,08-Oct-74
807,807,Gerald Ford,GFo,08-Oct-74,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08-Oct-74_Frame_7,7,08-Oct-74
808,808,Gerald Ford,GFo,08-Oct-74,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08-Oct-74_Frame_8,8,08-Oct-74
809,809,Gerald Ford,GFo,08-Oct-74,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08-Oct-74_Frame_9,9,08-Oct-74
810,810,Gerald Ford,GFo,08-Oct-74,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08-Oct-74_Frame_10,10,08-Oct-74
811,811,Gerald Ford,GFo,08-Oct-74,11,0.0,0.0,0.0,0.0,0.0,0.0,0.15008697902561102,0.0,0.0,6,08-Oct-74_Frame_11,11,08-Oct-74
812,812,Gerald Ford,GFo,08-Oct-74,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08-Oct-74_Frame_12,12,08-Oct-74
813,813,Gerald Ford,GFo,08-Oct-74,13,0.0,0.0,0.0,0.0,0.0,0.0,0.17446382276475447,0.0,0.0,6,08-Oct-74_Frame_13,13,08-Oct-74
814,814,Gerald Ford,GFo,08-Oct-74,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,08-Oct-74_Frame_14,14,08-Oct-74
815,815,Gerald Ford,GFo,15-Jan-75,1,0.0,0.3007900413468573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15-Jan-75_Frame_1,1,15-Jan-75
816,816,Gerald Ford,GFo,15-Jan-75,2,0.0,0.0,0.0,0.0,0.0,0.0,0.05107976750626053,0.0,0.0,6,15-Jan-75_Frame_2,2,15-Jan-75
817,817,Gerald Ford,GFo,15-Jan-75,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1616635004913315,8,15-Jan-75_Frame_3,3,15-Jan-75
818,818,Gerald Ford,GFo,15-Jan-75,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15-Jan-75_Frame_4,4,15-Jan-75
819,819,Gerald Ford,GFo,15-Jan-75,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15-Jan-75_Frame_5,5,15-Jan-75
820,820,Gerald Ford,GFo,15-Jan-75,6,0.0,0.0,0.0,0.0,0.0,0.0,0.2976362764229996,0.0,0.0,6,15-Jan-75_Frame_6,6,15-Jan-75
821,821,Gerald Ford,GFo,15-Jan-75,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15-Jan-75_Frame_7,7,15-Jan-75
822,822,Gerald Ford,GFo,15-Jan-75,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15-Jan-75_Frame_8,8,15-Jan-75
823,823,Gerald Ford,GFo,15-Jan-75,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15-Jan-75_Frame_9,9,15-Jan-75
824,824,Gerald Ford,GFo,15-Jan-75,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15-Jan-75_Frame_10,10,15-Jan-75
825,825,Gerald Ford,GFo,15-Jan-75,11,0.0,0.0,0.0,0.0,0.0,0.02959379348146552,0.0,0.0,0.0,5,15-Jan-75_Frame_11,11,15-Jan-75
826,826,Gerald Ford,GFo,15-Jan-75,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3536750757085778,8,15-Jan-75_Frame_12,12,15-Jan-75
827,827,Gerald Ford,GFo,15-Jan-75,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08084986800011312,8,15-Jan-75_Frame_13,13,15-Jan-75
828,828,Gerald Ford,GFo,15-Jan-75,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15-Jan-75_Frame_14,14,15-Jan-75
829,829,Richard M. Nixon,RMN,29-Apr-74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,29-Apr-74_Frame_1,1,29-Apr-74
830,830,Richard M. Nixon,RMN,29-Apr-74,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,29-Apr-74_Frame_2,2,29-Apr-74
831,831,Richard M. Nixon,RMN,29-Apr-74,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,29-Apr-74_Frame_3,3,29-Apr-74
832,832,Richard M. Nixon,RMN,29-Apr-74,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,29-Apr-74_Frame_4,4,29-Apr-74
833,833,Richard M. Nixon,RMN,29-Apr-74,5,0.0,0.0,0.19342865358250794,0.0,0.0,0.0,0.003843908946986663,0.0,0.0,6,29-Apr-74_Frame_5,5,29-Apr-74
834,834,Richard M. Nixon,RMN,29-Apr-74,6,0.0,0.0022091569572599283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,29-Apr-74_Frame_6,6,29-Apr-74
835,835,Richard M. Nixon,RMN,29-Apr-74,7,0.0,0.0,0.0,0.0,0.0,0.0,0.07761530138015899,0.0,0.0,6,29-Apr-74_Frame_7,7,29-Apr-74
836,836,Richard M. Nixon,RMN,29-Apr-74,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,29-Apr-74_Frame_8,8,29-Apr-74
837,837,Richard M. Nixon,RMN,29-Apr-74,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,29-Apr-74_Frame_9,9,29-Apr-74
838,838,Richard M. Nixon,RMN,29-Apr-74,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,29-Apr-74_Frame_10,10,29-Apr-74
839,839,Richard M. Nixon,RMN,29-Apr-74,11,0.23009516799211005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,29-Apr-74_Frame_11,11,29-Apr-74
840,840,Richard M. Nixon,RMN,29-Apr-74,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,29-Apr-74_Frame_12,12,29-Apr-74
841,841,Richard M. Nixon,RMN,25-Feb-74,1,0.0,0.0,0.0,0.0,0.09965968736046016,0.0,0.0,0.0,0.0,4,25-Feb-74_Frame_1,1,25-Feb-74
842,842,Richard M. Nixon,RMN,25-Feb-74,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25-Feb-74_Frame_2,2,25-Feb-74
843,843,Richard M. Nixon,RMN,25-Feb-74,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05352919479852497,8,25-Feb-74_Frame_3,3,25-Feb-74
844,844,Richard M. Nixon,RMN,25-Feb-74,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25-Feb-74_Frame_4,4,25-Feb-74
845,845,Richard M. Nixon,RMN,25-Feb-74,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25-Feb-74_Frame_5,5,25-Feb-74
846,846,Richard M. Nixon,RMN,25-Feb-74,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25-Feb-74_Frame_6,6,25-Feb-74
847,847,Richard M. Nixon,RMN,25-Feb-74,7,0.0,0.058212265274677925,0.0,0.0,0.0,0.0,0.0,0.0897124654881919,0.0,7,25-Feb-74_Frame_7,7,25-Feb-74
848,848,Richard M. Nixon,RMN,25-Feb-74,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25-Feb-74_Frame_8,8,25-Feb-74
849,849,Richard M. Nixon,RMN,25-Feb-74,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25-Feb-74_Frame_9,9,25-Feb-74
850,850,Richard M. Nixon,RMN,25-Feb-74,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25-Feb-74_Frame_10,10,25-Feb-74
851,851,Richard M. Nixon,RMN,25-Feb-74,11,0.0,0.01392978139521589,0.0,0.0,0.0,0.0,0.010456086642672002,0.007955845244196902,0.0,7,25-Feb-74_Frame_11,11,25-Feb-74
852,852,Richard M. Nixon,RMN,25-Feb-74,12,0.0,0.0,0.0,0.0,0.0,0.03726371098617959,0.0,0.026060786766719413,0.0,7,25-Feb-74_Frame_12,12,25-Feb-74
853,853,Richard M. Nixon,RMN,25-Feb-74,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25-Feb-74_Frame_13,13,25-Feb-74
854,854,Richard M. Nixon,RMN,30-Jan-74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6497780923135716,0.0,7,30-Jan-74_Frame_1,1,30-Jan-74
855,855,Richard M. Nixon,RMN,30-Jan-74,2,0.0,0.18606978882697245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30-Jan-74_Frame_2,2,30-Jan-74
856,856,Richard M. Nixon,RMN,20-Jan-72,1,0.021417807813862492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20-Jan-72_Frame_1,1,20-Jan-72
857,857,Richard M. Nixon,RMN,20-Jan-72,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20-Jan-72_Frame_2,2,20-Jan-72
858,858,Richard M. Nixon,RMN,20-Jan-72,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2815011208536694,0.0,7,20-Jan-72_Frame_3,3,20-Jan-72
859,859,Richard M. Nixon,RMN,20-Jan-72,4,0.0,0.2127283688018501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20-Jan-72_Frame_4,4,20-Jan-72
860,860,Richard M. Nixon,RMN,20-Jan-72,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04140501143756936,8,20-Jan-72_Frame_5,5,20-Jan-72
861,861,Richard M. Nixon,RMN,20-Jan-72,6,0.14493979787384306,0.0,0.0,0.0,0.0,0.09968857694215444,0.0,0.0,0.0,0,20-Jan-72_Frame_6,6,20-Jan-72
862,862,Richard M. Nixon,RMN,20-Jan-72,7,0.0,0.0,0.0,0.0,0.0,0.03020579955067398,0.0,0.0,0.0,5,20-Jan-72_Frame_7,7,20-Jan-72
863,863,Richard M. Nixon,RMN,20-Jan-72,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20-Jan-72_Frame_8,8,20-Jan-72
864,864,Richard M. Nixon,RMN,20-Jan-72,9,0.1017416238788953,0.0,0.0,0.0,0.0,0.18990953295857715,0.0,0.0,0.0,5,20-Jan-72_Frame_9,9,20-Jan-72
865,865,Richard M. Nixon,RMN,20-Jan-72,10,0.1139925211438455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20-Jan-72_Frame_10,10,20-Jan-72
866,866,Richard M. Nixon,RMN,20-Jan-72,11,0.0,0.0,0.0,0.0,0.0,0.03576999913845569,0.34788128823653885,0.13813653856167826,0.0,7,20-Jan-72_Frame_11,11,20-Jan-72
867,867,Richard M. Nixon,RMN,25-Feb-71,1,0.0,0.0,0.0,0.0,0.11211898503054102,0.0,0.0,0.12248180566157503,0.0,7,25-Feb-71_Frame_1,1,25-Feb-71
868,868,Richard M. Nixon,RMN,25-Feb-71,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2845247880510551,0.0,7,25-Feb-71_Frame_2,2,25-Feb-71
869,869,Richard M. Nixon,RMN,25-Feb-71,3,0.0,0.5386904853343375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25-Feb-71_Frame_3,3,25-Feb-71
870,870,Richard M. Nixon,RMN,25-Feb-71,4,0.0,0.16214689888239975,0.0,0.0,0.0,0.0,0.0,0.0,0.020566691682502414,8,25-Feb-71_Frame_4,4,25-Feb-71
871,871,Richard M. Nixon,RMN,25-Feb-71,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25-Feb-71_Frame_5,5,25-Feb-71
872,872,Richard M. Nixon,RMN,25-Feb-71,6,0.15759571940393466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25-Feb-71_Frame_6,6,25-Feb-71
873,873,Richard M. Nixon,RMN,25-Feb-71,7,0.0,0.1857165090602375,0.0,0.0,0.0,0.0,0.0,0.03996025203616009,0.0,7,25-Feb-71_Frame_7,7,25-Feb-71
874,874,Richard M. Nixon,RMN,25-Feb-71,8,0.3968427221497254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25-Feb-71_Frame_8,8,25-Feb-71
875,875,Richard M. Nixon,RMN,25-Feb-71,9,0.009486609801140909,0.0,0.0,0.0,0.08655443178645428,0.0,0.0,0.0,0.0,4,25-Feb-71_Frame_9,9,25-Feb-71
876,876,Richard M. Nixon,RMN,25-Feb-71,10,0.20992765954154213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25-Feb-71_Frame_10,10,25-Feb-71
877,877,Richard M. Nixon,RMN,25-Feb-71,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25-Feb-71_Frame_11,11,25-Feb-71
878,878,Richard M. Nixon,RMN,22-Jan-71,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3816745127562815,0.0,0.0,6,22-Jan-71_Frame_1,1,22-Jan-71
879,879,Richard M. Nixon,RMN,22-Jan-71,2,0.037326439868875017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22-Jan-71_Frame_2,2,22-Jan-71
880,880,Richard M. Nixon,RMN,22-Jan-71,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22-Jan-71_Frame_3,3,22-Jan-71
881,881,Richard M. Nixon,RMN,22-Jan-71,4,0.28898922208341793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22-Jan-71_Frame_4,4,22-Jan-71
882,882,Richard M. Nixon,RMN,22-Jan-71,5,0.0,0.0,0.0,0.05366196850328864,0.0,0.0,0.0,0.0,0.0,3,22-Jan-71_Frame_5,5,22-Jan-71
883,883,Richard M. Nixon,RMN,22-Jan-71,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22-Jan-71_Frame_6,6,22-Jan-71
884,884,Richard M. Nixon,RMN,22-Jan-71,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22-Jan-71_Frame_7,7,22-Jan-71
885,885,Richard M. Nixon,RMN,22-Jan-71,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22-Jan-71_Frame_8,8,22-Jan-71
886,886,Richard M. Nixon,RMN,22-Jan-71,9,0.0692924029959609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22-Jan-71_Frame_9,9,22-Jan-71
887,887,Richard M. Nixon,RMN,22-Jan-71,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22-Jan-71_Frame_10,10,22-Jan-71
888,888,Richard M. Nixon,RMN,22-Jan-71,11,0.28384603465892944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22-Jan-71_Frame_11,11,22-Jan-71
889,889,Richard M. Nixon,RMN,22-Jan-71,12,0.21164339271976884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22-Jan-71_Frame_12,12,22-Jan-71
890,890,Richard M. Nixon,RMN,03-Nov-69,1,0.0,0.0,0.0,0.08147358254922821,0.0,0.0,0.0,0.0,0.0,3,03-Nov-69_Frame_1,1,03-Nov-69
891,891,Richard M. Nixon,RMN,03-Nov-69,2,0.0,0.33331948938253353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,03-Nov-69_Frame_2,2,03-Nov-69
892,892,Richard M. Nixon,RMN,03-Nov-69,3,0.0,0.0,0.17929283177393462,0.0,0.0,0.0,0.0,0.0,0.0,2,03-Nov-69_Frame_3,3,03-Nov-69
893,893,Richard M. Nixon,RMN,03-Nov-69,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,03-Nov-69_Frame_4,4,03-Nov-69
894,894,Richard M. Nixon,RMN,03-Nov-69,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,03-Nov-69_Frame_5,5,03-Nov-69
895,895,Richard M. Nixon,RMN,03-Nov-69,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3500175628338893,0.0,7,03-Nov-69_Frame_6,6,03-Nov-69
896,896,Richard M. Nixon,RMN,03-Nov-69,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,03-Nov-69_Frame_7,7,03-Nov-69
897,897,Richard M. Nixon,RMN,03-Nov-69,8,0.0,0.0,0.0,0.0,0.18737584590531275,0.0,0.27865618275311893,0.0,0.0,6,03-Nov-69_Frame_8,8,03-Nov-69
898,898,Richard M. Nixon,RMN,03-Nov-69,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,03-Nov-69_Frame_9,9,03-Nov-69
899,899,Richard M. Nixon,RMN,03-Nov-69,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,03-Nov-69_Frame_10,10,03-Nov-69
900,900,Richard M. Nixon,RMN,03-Nov-69,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,03-Nov-69_Frame_11,11,03-Nov-69
901,901,Richard M. Nixon,RMN,03-Nov-69,12,0.0,0.0,0.0,0.0,0.0,0.16100067066833013,0.0,0.0,0.0,5,03-Nov-69_Frame_12,12,03-Nov-69
902,902,Richard M. Nixon,RMN,03-Nov-69,13,0.03197276751622441,0.0,0.040805395089375696,0.0,0.0,0.0,0.0,0.0758795583955233,0.0,7,03-Nov-69_Frame_13,13,03-Nov-69
903,903,Richard M. Nixon,RMN,03-Nov-69,14,0.0,0.0,0.27519799098080777,0.0,0.0,0.0,0.0,0.0,0.0,2,03-Nov-69_Frame_14,14,03-Nov-69
904,904,Richard M. Nixon,RMN,23-Sep-52,1,0.0,0.0,0.0,0.0,0.0,0.0,0.02894370408331892,0.0,0.0,6,23-Sep-52_Frame_1,1,23-Sep-52
905,905,Richard M. Nixon,RMN,23-Sep-52,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23-Sep-52_Frame_2,2,23-Sep-52
906,906,Richard M. Nixon,RMN,23-Sep-52,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23-Sep-52_Frame_3,3,23-Sep-52
907,907,Richard M. Nixon,RMN,23-Sep-52,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23-Sep-52_Frame_4,4,23-Sep-52
908,908,Richard M. Nixon,RMN,23-Sep-52,5,0.16002275965339002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23-Sep-52_Frame_5,5,23-Sep-52
909,909,Richard M. Nixon,RMN,23-Sep-52,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23-Sep-52_Frame_6,6,23-Sep-52
910,910,Richard M. Nixon,RMN,23-Sep-52,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23-Sep-52_Frame_7,7,23-Sep-52
911,911,Richard M. Nixon,RMN,23-Sep-52,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23-Sep-52_Frame_8,8,23-Sep-52
912,912,Richard M. Nixon,RMN,23-Sep-52,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23-Sep-52_Frame_9,9,23-Sep-52
913,913,Richard M. Nixon,RMN,23-Sep-52,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23-Sep-52_Frame_10,10,23-Sep-52
